Date,Open_IONQ,High_IONQ,Low_IONQ,Close_IONQ,"Osc(5,15)_IONQ",Sig(9)_IONQ,Diff_IONQ,Volume_IONQ,UBB(2) - Upper Band_IONQ,BollMA (20) - Moving Average_IONQ,LBB(2) - Lower Band_IONQ,BollW - Bandwith_IONQ,%B_IONQ,RSI - Relative Strength Index_IONQ,Ichimoku - Conversion Line_IONQ,Ichimoku - Base(26)_IONQ,Ichimoku - Lag Line(26)_IONQ,Ichimoku  - Leading Span 1(26)_IONQ,Ichimoku  - Leading Span 2_IONQ,Stochastics - %DS(5)_IONQ,Stochastics - %DSS(3)_IONQ,Williams%R - WLPR(14)_IONQ,Directional Movement Index +DMI_IONQ,Directional Movement Index -DMI_IONQ,Directional Movement Index - ADX_IONQ,"Moving Average - MACD(12,26)_IONQ",Moving Average Signal Line - Sig(9)_IONQ,Moving Average Diff_IONQ,Average True Range - ATR(5)_IONQ,Rate of Change - ROC (1) on_IONQ,Open_VIX_INDEX,High_VIX_INDEX,Low_VIX_INDEX,Close_VIX_INDEX,SMAVG (50)_VIX_INDEX,SMAVG (100)_VIX_INDEX,SMAVG (200)_VIX_INDEX,Open_SPX,High_SPX,Low_SPX,Close_SPX,SMAVG (50)_SPX,SMAVG (100)_SPX,SMAVG (200)_SPX,Volume_SPX,SMAVG (15)_SPX
1/4/2023,3.51,3.7,3.45,3.61,-0.1887,-0.4617,0.273,2.001M,4.7699,3.832,2.8941,48.9523,0.3817,40.1384,3.435,4.15,4.69,5.4725,5.3952,10.7385,7.5859,-61.0922,24.4362,26.3873,16.6889,-1.0697,0.7711,-0.3776,-0.3961,0.0185,22.93,23.27,21.94,22.01,22.99,25.23,25.57,3840.36,3873.16,3815.77,3852.97,3903.44,3895.17,4002.39,721.506M,736.838M
1/3/2023,3.57,3.715,3.41,3.46,-0.348,-0.4961,0.1481,2.737M,4.8804,3.884,2.8876,51.309,0.2872,35.5542,3.435,4.15,5.13,5.4725,5.3952,7.1537,5.203,-75.5102,26.1114,28.1963,17.6773,-1.1157,0.7656,-0.4093,-0.4008,-0.0085,23.09,23.76,22.73,22.9,23.15,25.21,25.56,3853.29,3878.46,3794.33,3824.14,3901.43,3898.71,4005.44,661.197M,729.98M
12/30/2022,3.45,3.5299,3.38,3.45,-0.448,-0.5076,0.0596,2.349M,5.0341,3.958,2.8819,54.3767,0.264,35.2472,3.475,4.15,5.15,5.4725,5.3952,4.8654,3.8867,-76.0933,23.1999,30.5706,18.7418,-1.1226,0.7694,-0.4286,-0.3986,-0.0299,21.83,22.4,21.59,21.67,23.29,25.17,25.55,3829.06,3839.85,3800.34,3839.5,3898.26,3902.58,4008.38,511.647M,724.693M
12/29/2022,3.18,3.68,3.13,3.54,-0.542,-0.5001,-0.0419,4.854M,5.1668,4.0335,2.9002,56.1953,0.2823,36.7085,3.505,4.15,5.41,5.4725,5.3952,3.59,3.4538,-70.8455,24.1922,31.8782,19.1291,-1.1014,0.7667,-0.4459,-0.3911,-0.0547,22.25,22.31,21.36,21.44,23.45,25.16,25.56,3805.45,3858.19,3805.45,3849.28,3895.38,3905.41,4010.97,466.689M,729.422M
12/28/2022,3.12,3.205,3.04,3.12,-0.566,-0.4761,-0.0899,3.398M,5.3242,4.1145,2.9048,58.7995,0.0889,22.8479,3.62,4.15,5.5,5.44,5.3952,3.2047,3.5094,-95.3353,14.4033,37.0251,19.5461,-1.2157,0.7703,-0.4707,-0.3774,-0.0932,21.47,22.26,20.96,22.14,23.64,25.14,25.57,3829.56,3848.32,3780.78,3783.22,3892.79,3908.31,4013.03,438.066M,740.323M
12/27/2022,3.28,3.3,3.05,3.1,-0.53,-0.4416,-0.0884,4.233M,5.357,4.2,3.043,55.0942,0.0246,22.0935,3.7775,4.155,5.49,5.44,5.3952,3.5667,3.7962,-97.0675,15.0689,38.4562,17.666,-1.2234,0.7633,-0.4527,-0.3541,-0.0986,21.67,22.8,21.59,21.65,23.81,25.14,25.58,3843.34,3846.65,3813.22,3829.25,3890.69,3911.93,4014.98,449.987M,754.168M
12/23/2022,3.39,3.4,3.2703,3.3,-0.5133,-0.413,-0.1004,4.519M,5.3747,4.292,3.2093,50.4525,0.0419,24.2999,4.0127,4.2652,4.76,5.44,5.3952,3.7569,4.047,-97.9996,16.1168,35.0024,15.6638,-1.175,0.7719,-0.4211,-0.3295,-0.0916,22.17,22.64,20.78,20.87,24,25.13,25.59,3815.11,3845.8,3797.01,3844.82,3885.76,3915.16,4016.86,407.581M,763.465M
12/22/2022,3.62,3.635,3.36,3.37,-0.5107,-0.3891,-0.1216,5.613M,5.3854,4.3725,3.3596,46.3293,0.0051,25.115,4.0575,4.495,4.44,5.44,5.3952,4.065,4.4782,-99.3506,16.6755,33.8184,14.0269,-1.1616,0.7735,-0.3951,-0.3066,-0.0885,20.08,24.3,20.01,21.97,24.22,25.14,25.61,3853.26,3853.26,3764.49,3822.39,3882.26,3918.26,4018.93,619.178M,772.905M
12/21/2022,3.77,3.83,3.66,3.69,-0.5087,-0.3649,-0.1438,2.053M,5.3872,4.453,3.5188,41.96,0.0916,29.285,4.19,4.9475,4.46,5.4176,5.3952,4.3191,5.02,-95.2029,18.163,28.7259,12.4943,-1.0834,0.7531,-0.3632,-0.2845,-0.0788,21.25,21.29,19.94,20.07,24.42,25.13,25.64,3839.49,3889.82,3839.49,3878.44,3877.36,3920.95,4021.21,578.914M,773.9M
12/20/2022,3.7,3.81,3.625,3.71,-0.4987,-0.3339,-0.1648,2.836M,5.391,4.511,3.631,39.0166,0.0449,29.57,4.19,4.9475,4.49,5.3251,5.3052,5.0504,5.7069,-94.8012,18.4481,30.0062,11.7225,-1.082,0.7689,-0.3499,-0.2648,-0.0851,23.17,23.39,21.35,21.48,24.69,25.15,25.69,3810.47,3838.24,3795.62,3821.62,3871.56,3923.35,4022.67,605.33M,829.055M
12/19/2022,3.87,3.91,3.64,3.7,-0.4513,-0.301,-0.1503,3.166M,5.3723,4.5655,3.7587,35.3437,-0.0364,29.2504,4.1975,4.955,4.54,5.3276,5.3052,5.6905,6.2456,-96.2963,19.3182,31.039,10.7894,-1.0898,0.7608,-0.3298,-0.2435,-0.0863,22.63,22.86,21.61,22.42,24.94,25.17,25.74,3853.79,3854.86,3800.04,3817.66,3867.38,3926.44,4024.57,666.049M,823.197M
12/16/2022,3.96,3.97,3.775,3.86,-0.38,-0.2651,-0.1149,4.233M,5.3416,4.6265,3.9114,30.9133,-0.0359,31.365,4.265,5.0225,4.5,5.3276,5.4102,6.3799,6.7783,-94.2761,20.6373,29.7443,9.8289,-1.0568,0.7491,-0.2983,-0.2219,-0.0763,23.26,23.83,22.09,22.62,25.14,25.18,25.78,3890.91,3890.91,3827.91,3852.36,3863.82,3928.99,4027.12,2.481B,818.935M
12/15/2022,4.16,4.2,3.88,3.91,-0.326,-0.2386,-0.0874,5.467M,5.3106,4.679,4.0474,26.9971,-0.1088,32.0371,4.39,5.075,4.44,5.3276,5.4426,6.6663,7.1787,-97.8261,21.6277,28.5877,9.1945,-1.0517,0.7431,-0.2701,-0.2029,-0.0672,21.52,23.67,21.25,22.83,25.31,25.17,25.82,3958.37,3958.37,3879.45,3895.75,3861.66,3930.7,4029.68,794.832M,669.199M
12/14/2022,4.37,4.505,4.17,4.23,-0.2553,-0.2204,-0.035,3.241M,5.3186,4.746,4.1734,24.1307,0.0494,36.712,4.575,5.22,4.5,5.4076,5.6852,7.2887,8.0253,-94.4954,23.5079,23.8698,8.8356,-0.9794,0.7276,-0.2352,-0.1861,-0.0491,22.83,23.47,21.07,21.14,25.47,25.16,25.87,4015.54,4053.76,3965.65,3995.32,3859.41,3930.95,4032.13,750.667M,645.246M
12/13/2022,4.7,4.755,4.27,4.32,-0.2727,-0.2153,-0.0574,3.859M,5.4635,4.817,4.1705,26.8412,0.1156,38.1665,4.765,5.27,4.34,5.4301,5.6951,7.5811,9.3886,-94.9495,25.4763,23.369,9.4565,-0.964,0.7204,-0.2198,-0.1738,-0.0461,25.24,25.84,21.46,22.55,25.61,25.18,25.93,4069.38,4100.96,3993.03,4019.65,3855.33,3930.67,4033.69,899.986M,631.318M
12/12/2022,4.43,4.49,4.375,4.47,-0.2987,-0.2052,-0.0935,2.15M,5.6852,4.9005,4.1158,32.027,0.2257,40.6596,4.7858,5.2908,4.02,5.4301,5.8176,9.2061,11.6873,-83.2894,21.777,26.3333,9.852,-0.9326,0.7396,-0.2062,-0.1623,-0.044,24.4,25.05,24.18,25,25.74,25.2,26,3939.29,3990.71,3935.3,3990.56,3848.5,3930.09,4035.46,618.637M,608.297M
12/9/2022,4.59,4.68,4.48,4.48,-0.2927,-0.1976,-0.095,1.618M,5.8247,4.9685,4.1123,34.4645,0.2147,40.8247,4.7858,5.2908,4.2,5.4051,5.8176,11.3786,14.3029,-82.2351,22.4027,24.4666,9.8814,-0.9366,0.7545,-0.2011,-0.1513,-0.0498,22.55,23.21,22.18,22.83,25.85,25.19,26.04,3954.17,3977.02,3933.04,3934.38,3840.4,3930.17,4037.43,581.895M,610.961M
12/8/2022,4.45,4.69,4.345,4.62,-0.2293,-0.1947,-0.0347,2.051M,5.8848,5.0225,4.1602,34.3392,0.2666,43.0996,4.7858,5.2908,4.35,5.4051,5.8176,14.4773,16.9976,-67.475,23.4927,25.6571,10.3027,-0.9094,0.7488,-0.1927,-0.1388,-0.0539,22.81,23.28,22.06,22.29,26.02,25.19,26.08,3947.79,3974.19,3935.83,3963.51,3834.52,3930.43,4039.2,582.572M,609.547M
12/7/2022,4.37,4.44,4.3115,4.35,-0.2033,-0.2008,-0.0025,2.317M,5.8853,5.022,4.1587,34.3802,0.1108,36.7921,4.7858,5.2908,4.41,5.4051,5.9297,17.0527,18.7984,-95.941,19.3534,27.8257,10.7565,-0.9772,0.7431,-0.1934,-0.1254,-0.068,22.32,23.01,22.18,22.68,26.21,25.2,26.12,3933.28,3957.57,3922.68,3933.92,3829.64,3930.16,4040.51,630.213M,612.51M
12/6/2022,4.68,4.71,4.33,4.35,-0.128,-0.2117,0.0837,3.877M,5.86,5.0525,4.245,31.9629,0.065,36.7921,4.795,5.3,4.05,5.3334,6.3902,19.4629,19.6925,-98.4615,19.9363,28.2301,10.2026,-0.9815,0.7462,-0.1639,-0.1084,-0.0556,20.69,22.6,20.38,22.17,26.36,25.21,26.17,3996.63,4001.51,3918.39,3941.26,3823.9,3929.13,4042.37,645.746M,618.098M
12/5/2022,4.86,4.9,4.61,4.65,-0.1413,-0.2276,0.0862,3.261M,5.843,5.0985,4.354,29.205,0.1988,41.1637,4.935,5.44,3.86,5.2846,6.3902,19.8795,19.4859,-97.5904,21.7335,24.1326,9.6628,-0.9138,0.7411,-0.124,-0.0945,-0.0295,20.3,21.29,19.78,20.75,26.57,25.23,26.21,4052.02,4052.45,3984.49,3998.84,3818.18,3928.35,4044.4,589.437M,619.92M
12/2/2022,4.85,4.98,4.745,4.94,-0.162,-0.2298,0.0678,2.882M,5.8397,5.124,4.4083,27.9349,0.3715,46.0781,5,5.44,3.81,5.2846,6.5651,19.7349,18.8675,-86.9281,23.4372,22.8174,10.0038,-0.8494,0.743,-0.1017,-0.0871,-0.0147,20.42,20.96,18.95,19.06,26.8,25.28,26.25,4040.17,4080.48,4026.63,4071.7,3812.07,3926.26,4046.31,549.183M,631.339M
12/1/2022,5.12,5.26,4.95,4.96,-0.2093,-0.2113,0.002,2.319M,5.8458,5.135,4.4242,27.6841,0.3769,46.4331,5,5.44,3.81,5.2401,6.5651,18.8434,18.2249,-85.6209,24.7185,19.2957,10.6702,-0.8498,0.7414,-0.1014,-0.0834,-0.018,20.83,21.06,19.8,19.84,27.02,25.33,26.3,4087.14,4100.51,4050.87,4076.57,3805.79,3923.56,4048.33,634.096M,656.59M
11/30/2022,4.91,5.16,4.7902,5.16,-0.182,-0.1731,-0.0089,3.409M,5.8644,5.1535,4.4426,27.5877,0.5046,50.011,4.95,5.44,3.77,5.1647,6.5651,18.0241,18.6988,-72.549,24.1774,20.6806,10.5433,-0.8104,0.7434,-0.1015,-0.0789,-0.0226,21.7,22.63,20.31,20.58,27.17,25.4,26.36,3957.18,4080.11,3938.58,4080.11,3800.06,3920.99,4050.3,1.406B,658.806M
11/29/2022,4.99,5,4.81,4.83,-0.2307,-0.1276,-0.103,1.632M,5.9142,5.176,4.4378,28.5249,0.2657,43.3195,5.185,5.44,3.64,5.1426,6.5651,17.8072,21.3798,-86.747,22.5286,22.4669,10.7546,-0.8856,0.7521,-0.1206,-0.0732,-0.0474,22.09,22.57,21.83,21.89,27.32,25.46,26.4,3964.19,3976.77,3937.65,3957.63,3795.58,3918.73,4051.91,517.45M,608.172M
11/28/2022,4.88,5.02,4.85,4.94,-0.266,-0.093,-0.173,2M,6.0111,5.229,4.4469,29.9158,0.3153,45.1919,5.505,5.44,3.61,5.1026,6.5651,20.2651,26.9332,-80.1205,23.4969,22.5276,11.5714,-0.8653,0.7533,-0.1096,-0.0614,-0.0482,22.09,22.5,21.65,22.21,27.42,25.51,26.43,4005.36,4012.27,3955.77,3963.94,3794.42,3918.15,4054.21,602.118M,617.025M
11/25/2022,4.95,5.01,4.91,4.91,-0.2847,-0.068,-0.2167,756.678k,6.0614,5.2665,4.4716,30.1886,0.2758,44.5853,5.505,5.44,3.46,5.1026,6.5651,26.0671,35.0825,-81.9277,24.3669,22.0549,12.2995,-0.8716,0.7164,-0.1051,-0.0494,-0.0557,20.61,21.11,20.46,20.5,27.49,25.55,26.46,4023.34,4034.02,4020.76,4026.12,3792.61,3917.53,4056.91,234.91M,627.655M
11/23/2022,4.92,4.99,4.83,4.98,-0.3013,-0.05,-0.2513,2.242M,6.0766,5.2945,4.5124,29.5434,0.2989,45.6807,5.505,5.44,3.45,5.1377,6.5651,34.4676,43.9819,-77.7108,24.4571,22.5102,12.8625,-0.857,0.7257,-0.0948,-0.0354,-0.0594,21.49,21.78,20.32,20.35,27.73,25.65,26.5,4000.3,4033.78,3998.66,4027.26,3790.11,3915.72,4059.72,435.535M,659.736M
11/22/2022,4.87,4.89,4.74,4.85,-0.2707,-0.0399,-0.2308,1.689M,6.0966,5.322,4.5474,29.1079,0.1953,43.2775,5.505,5.44,3.54,5.2351,6.5651,44.7128,51.5521,-85.5422,23.2534,23.2225,13.533,-0.8841,0.7311,-0.0874,-0.0206,-0.0668,22.59,22.71,21.28,21.29,27.84,25.71,26.54,3965.51,4005.88,3956.88,4003.58,3788.49,3913.76,4062.19,541.739M,685.296M
11/21/2022,4.94,4.94,4.75,4.8,-0.1613,-0.0384,-0.123,2.346M,6.0935,5.3495,4.6055,27.8168,0.1307,42.3668,5.44,5.44,3.12,5.2351,6.5651,52.7652,55.4812,-88.5542,23.912,23.6914,14.5689,-0.8923,0.7307,-0.0635,-0.0039,-0.0595,24.05,24.12,22.3,22.36,27.96,25.78,26.57,3956.23,3962,3933.34,3949.94,3787.07,3911.98,4064.59,554.67M,692.922M
11/18/2022,5.07,5.07,4.83,4.92,0.004,-0.036,0.04,3.035M,6.0761,5.3625,4.6489,26.6158,0.19,43.9389,5.44,5.44,3.1,5.2501,6.5651,57.1782,55.0942,-81.3253,24.7361,23.0568,15.654,-0.8687,0.7245,-0.0269,0.011,-0.0379,24.03,24.12,22.98,23.12,27.99,25.83,26.58,3966.39,3979.89,3935.98,3965.34,3790.28,3910.34,4067.34,658.595M,712.398M
11/17/2022,5,5.1,4.8,4.91,0.1347,-0.0384,0.1731,5.582M,6.0662,5.373,4.6798,25.802,0.166,43.7775,5.44,5.44,3.3,5.2501,6.5651,56.5,50.677,-81.9277,25.7782,24.0281,16.5878,-0.8736,0.7294,0.008,0.0205,-0.0125,24.05,25.18,23.81,23.93,27.99,25.86,26.57,3919.26,3954.33,3906.54,3946.56,3792.32,3908.87,4069.91,560.694M,718.035M
11/16/2022,5.6,5.63,5.2,5.25,0.2273,-0.0407,0.268,2.696M,6.0561,5.381,4.7059,25.0908,0.403,48.1554,5.44,5.44,3.37,5.2501,6.5651,51.6044,45.1284,-61.4458,27.8186,18.8943,17.5935,-0.8059,0.738,0.0534,0.0236,0.0298,24.29,24.72,23.99,24.11,27.98,25.91,26.55,3976.82,3983.09,3954.34,3958.79,3793.51,3907.62,4073.12,627.012M,736.113M
11/15/2022,5.82,6.27,5.47,5.65,0.0807,-0.0393,0.1199,6.817M,6.0613,5.369,4.6767,25.7876,0.703,54.0616,5.44,5.3952,3.69,5.2501,6.5651,43.9266,41.0857,-37.3494,30.0254,15.6334,17.4773,-0.7305,0.7367,0.0759,0.0161,0.0598,23.77,26.22,23.18,24.54,27.99,25.95,26.55,4006.41,4028.84,3953.17,3991.73,3793.93,3907.03,4076.06,714.032M,745.026M
11/14/2022,5.78,6.08,5.64,5.99,-0.0407,-0.0148,-0.0259,3.905M,6.0311,5.3405,4.6499,25.8619,0.9703,59.8559,5.345,5.3052,3.71,5.3175,6.63,39.8543,40.697,-6.7568,30.971,17.9892,16.397,-0.6662,0.7643,0.0629,0.0012,0.0617,23.99,24.33,22.86,23.73,28.04,25.99, ,3977.97,4008.97,3956.4,3957.25,3792.26,3906.23,4078.68,673.078M,744.472M
11/11/2022,5.52,5.93,5.37,5.83,-0.1227,0.0296,-0.1523,3.027M,5.9252,5.298,4.6708,23.6758,0.9241,57.8833,5.35,5.3052,3.7,5.3175,6.63,39.4762,43.8412,-17.5676,30.7109,19.489,15.6187,-0.6979,0.7689,0.0107,-0.0143,0.0249,23.89,23.91,22.37,22.52,28.08,26.02, ,3963.72,4001.48,3944.82,3992.93,3791.6,3904.62,4081.05,760.722M,744.748M
11/10/2022,5.06,5.56,5.06,5.56,-0.21,0.0839,-0.2939,4.051M,5.8535,5.25,4.6465,22.9888,0.7569,54.3701,5.35,5.3052,3.86,5.3345,6.63,42.7604,49.9235,-35.8108,26.8458,21.6193,15.1005,-0.7517,0.7682,-0.0398,-0.0205,-0.0193,26.51,26.59,22.84,23.53,28.14,26.07, ,3859.89,3958.33,3859.89,3956.37,3791.08,3902.29,4082.72,927.953M,754.181M
11/9/2022,5,5,4.61,4.61,-0.2573,0.1354,-0.3927,3.298M,5.8179,5.231,4.6441,22.4401,-0.029,37.275,5.35,5.3052,3.91,5.395,6.63,49.2869,57.2699,-100,20.1688,26.116,15.4326,-0.9245,0.6777,-0.0762,-0.0157,-0.0605,25.34,26.35,25.02,26.09,28.18,26.12, ,3810.94,3818.2,3744.22,3748.57,3791.05,3900.37,4084.69,667.334M,737.419M
11/8/2022,5.3,5.31,4.9301,4.96,-0.14,0.1828,-0.3228,3.762M,5.7745,5.253,4.7315,19.8554,0.2191,42.7548,5.51,5.3052,4.23,5.4113,6.63,57.7232,64.0168,-96.5812,21.9057,21.2968,15.6313,-0.8702,0.6601,-0.0248,-0.0005,-0.0243,24.71,26.16,24.24,25.54,28.18,26.15, ,3817.02,3859.4,3786.28,3828.11,3795.81,3899.64,4087.73,646.744M,734.435M
11/7/2022,5.21,5.28,5.0639,5.27,-0.018,0.207,-0.225,1.461M,5.7797,5.2495,4.7193,20.1995,0.5193,48.6352,5.555,5.3052,4.32,5.4175,6.63,64.7997,68.1551,-68.8035,23.7562,20.1207,16.7253,-0.8232,0.7052,0.0056,0.0055,0,25.67,25.67,24.34,24.35,28.19,26.2, ,3780.71,3813.95,3764.7,3806.8,3799.86,3898.02,4090.64,650.238M,736.563M
11/4/2022,5.35,5.37,5.02,5.16,0.1147,0.2048,-0.0901,2.238M,5.7753,5.2395,4.7037,20.4515,0.4258,46.197,5.555,5.3052,4.47,5.4225,6.63,69.5275,69.1014,-78.0332,24.8657,21.0604,17.3745,-0.8475,0.6926,0.0126,0.0055,0.0071,25.63,25.71,24,24.55,28.23,26.27, ,3766.98,3796.34,3708.84,3770.55,3804.87,3897.85,4093.59,761.564M,741.123M
11/3/2022,5.32,5.4,5.15,5.16,0.24,0.1772,0.0628,1.658M,5.7803,5.2455,4.7107,20.3897,0.4201,46.197,5.505,5.3052,4.48,5.4837,6.605,70.138,66.9492,-78.0332,26.7442,19.8454,18.0736,-0.8535,0.7037,0.0327,0.0038,0.0289,25.98,26.87,25.1,25.3,28.25,26.33, ,3733.25,3750.59,3698.15,3719.89,3813.44,3897.5,4097.15,716.136M,739.451M
11/2/2022,5.63,5.705,5.325,5.33,0.3007,0.1359,0.1647,1.868M,5.8293,5.2695,4.7097,21.2455,0.554,49.3165,5.505,5.3052,4.62,5.5237,6.585,67.6386,62.3614,-61.7886,28.155,17.1997,18.3249,-0.8311,0.6951,0.0578,-0.0035,0.0613,26.04,26.62,25.39,25.86,28.18,26.41, ,3852.9,3894.44,3758.68,3759.69,3821.86,3897.8,4101.22,818.922M,747.751M
11/1/2022,6,6.09,5.6,5.61,0.3593,0.0826,0.2767,2.143M,5.8801,5.2885,4.6969,22.3724,0.7717,54.9964,5.505,5.3052,4.35,5.5988,6.475,63.0709,56.2044,-34.0425,30.4198,12.7618,17.8764,-0.7901,0.6174,0.0717,-0.0188,0.0905,25.96,26.35,25.66,25.81,28.12,26.45, ,3901.79,3911.79,3843.8,3856.1,3829.24,3899.21,4105.3,656.135M,736.214M
10/31/2022,5.65,5.935,5.65,5.89,0.3653,0.0273,0.338,2.494M,5.9333,5.302,4.6707,23.8138,0.9657,61.5822,5.4166,5.2501,4.35,5.6548,6.46,56.3746,49.9989,-3.5857,30.2906,14.1221,16.106,-0.7487,0.6216,0.06,-0.0414,0.1014,26.91,27.07,25.84,25.88,28.08,26.51, ,3881.85,3893.73,3863.18,3871.98,3834.88,3900.83,4109.34,846.806M,740.908M
10/28/2022,5.46,5.7,5.45,5.69,0.254,-0.0281,0.2821,1.878M,5.8413,5.2705,4.6997,21.6591,0.8675,58.2676,5.3191,5.2501,4.65,5.885,6.45,49.1676,44.7284,-4.0993,27.1042,14.9847,14.5445,-0.789,0.6382,0.0155,-0.0667,0.0823,27.43,27.59,25.75,25.75,28.04,26.6, ,3808.26,3905.42,3808.26,3901.06,3842.01,3903.27,4113.27,743.161M,724.725M
10/27/2022,5.59,5.74,5.4,5.47,0.1693,-0.0737,0.243,2.448M,5.7824,5.2395,4.6966,20.7247,0.7123,54.2343,5.3191,5.2501,4.94,5.9875,6.45,44.4543,41.029,-22.1366,28.5233,15.7692,13.4483,-0.8331,0.6214,-0.021,-0.0873,0.0663,27.51,27.67,26.94,27.39,27.94,26.62, ,3834.69,3859.95,3803.79,3807.3,3849.66,3905.86,4117.4,831.855M,725.742M
10/26/2022,5.28,5.6,5.25,5.53,0.078,-0.1088,0.1868,2.852M,5.7721,5.205,4.6379,21.7912,0.7865,55.595,5.23,5.2501,4.96,6.2137,6.45,40.5631,38.581,-6.4833,27.6274,16.8857,12.2678,-0.8295,0.6161,-0.045,-0.1039,0.0589,28.44,28.52,27.27,27.28,27.78,26.6, ,3825.97,3886.15,3824.07,3830.6,3859,3909,4121.93,760.715M,713.487M
10/25/2022,5.11,5.4785,5.1,5.4,-0.038,-0.1239,0.0859,2.707M,5.7316,5.182,4.6324,21.2106,0.6983,53.2344,5.0792,5.2501,5.16,6.1925,6.45,38.0695,37.2291,-37.1508,27.113,18.1115,11.3552,-0.8579,0.6304,-0.081,-0.1186,0.0376,29.8,30,28.22,28.46,27.64,26.57, ,3799.44,3862.85,3799.44,3859.11,3868.49,3911.78,4126.13,705.722M,705.495M
10/24/2022,5.15,5.15,4.92,5.06,-0.134,-0.1144,-0.0196,1.747M,5.7133,5.154,4.5947,21.7021,0.416,46.3017,5.035,5.2501,4.83,6.1925,6.45,37.1104,36.2894,-61.4417,22.6086,19.6993,10.6976,-0.922,0.6148,-0.1126,-0.128,0.0154,30.65,30.95,29.78,29.85,27.46,26.53, ,3762.01,3810.74,3741.65,3797.34,3877.25,3914.96,4130.22,677.22M,708.164M
10/21/2022,5.07,5.15,4.955,5.13,-0.1313,-0.0806,-0.0507,1.31M,5.7208,5.1405,4.5602,22.5786,0.491,47.6522,4.9551,5.2501,4.94,6.1925,6.45,36.5075,35.8001,-58.2311,23.6674,19.9092,10.9915,-0.9153,0.6608,-0.1167,-0.1319,0.0152,30.21,30.44,29.24,29.69,27.26,26.48, ,3657.1,3757.89,3647.42,3752.75,3886.91,3918,4134.71,902.211M,714.096M
10/20/2022,5,5.25,4.97,5.07,-0.1793,-0.0279,-0.1514,1.771M,5.7249,5.1225,4.5201,23.5207,0.4564,46.4081,4.9551,5.2501,4.91,6.1925,6.415,35.2504,35.9317,-62.3416,24.5735,20.3768,11.1735,-0.9307,0.676,-0.1273,-0.1357,0.0084,31.3,31.32,29.76,29.98,27.06,26.43, ,3689.05,3736,3656.44,3665.78,3896,3921.79,4139.45,676.528M,719.491M
10/19/2022,5.02,5.08,4.8982,5.01,-0.138,0.0319,-0.1699,1.572M,5.7232,5.1175,4.5118,23.6731,0.4113,45.1987,5.0252,5.2501,4.98,6.1875,6.415,35.6423,37.4446,-66.452,22.6296,21.4729,11.3149,-0.9457,0.6821,-0.1329,-0.1378,0.0049,30.94,31.9,30.76,30.76,26.86,26.38, ,3703.11,3728.58,3666.51,3695.16,3906.89,3926.72,4145.09,622.567M,720.858M
10/18/2022,5.34,5.39,5.005,5.08,-0.134,0.081,-0.215,1.966M,5.7317,5.127,4.5223,23.587,0.4611,46.3314,5.2201,5.2501,4.85,6.2095,6.4125,36.9024,40.8582,-61.6565,23.388,20.2236,11.9835,-0.9389,0.6817,-0.1319,-0.139,0.0071,31.1,31.93,30.42,30.5,26.64,26.33, ,3746.26,3762.79,3686.53,3719.98,3915.43,3930.35,4150.59,678.666M,728.21M
10/17/2022,5.05,5.2561,5.04,5.14,-0.156,0.1096,-0.2656,1.912M,5.7439,5.1365,4.5291,23.649,0.5029,47.2743,5.2201,5.2501,4.8,6.2725,6.4125,39.7893,46.2185,-57.5461,22.5843,21.6505,12.3472,-0.9339,0.6937,-0.136,-0.1407,0.0048,32.27,32.59,30.7,31.37,26.47,26.28, ,3638.65,3689.73,3638.65,3677.95,3923.84,3932.93,4155.83,718.643M,728.233M
10/14/2022,5.27,5.335,4.86,4.87,-0.1467,0.1258,-0.2724,1.726M,5.7663,5.149,4.5317,23.9792,0.274,42.3737,5.2501,5.2501,4.92,6.2887,6.4125,45.883,52.4605,-76.043,24.1725,23.1731,13.1346,-0.9863,0.6494,-0.1452,-0.1419,-0.0033,31.89,32.98,31.14,32.02,26.27,26.23, ,3690.41,3712,3579.68,3583.07,3933.18,3935.57,4161.33,736.481M,727.315M
10/13/2022,4.78,5.2,4.68,5.18,-0.058,0.12,-0.178,2.844M,5.8005,5.18,4.5595,23.9557,0.5,47.0345,5.2501,5.2501,4.91,6.41,6.4125,52.9832,57.2632,-54.8058,23.8014,25.1974,13.9826,-0.9385,0.6312,-0.1275,-0.1411,0.0136,33.6,33.87,31.63,31.94,26.05,26.17, ,3520.37,3685.41,3491.58,3669.91,3944.56,3939.48,4167.38,840.635M,726.884M
10/12/2022,4.92,5.055,4.81,5.05,0.048,0.089,-0.041,1.883M,5.879,5.209,4.539,25.724,0.3813,44.6644,5.2501,5.2501,5.25,6.445,6.4125,58.5153,59.0504,-63.7117,23.4035,27.653,14.839,-0.9661,0.6248,-0.1345,-0.1445,0.01,33.54,34.53,33.11,33.57,25.84,26.13, ,3590.83,3608.34,3573.86,3577.03,3954.26,3941.79,4172.96,645.865M,713.38M
10/11/2022,5.01,5.06,4.5203,4.89,0.17,0.0373,0.1327,2.792M,5.9572,5.246,4.5348,27.1153,0.2497,41.682,5.2501,5.2501,5.65,6.61,6.4125,60.2913,56.3696,-74.6729,24.4457,28.8846,15.3402,-0.9991,0.4741,-0.1283,-0.147,0.0187,33.56,34.43,32.45,33.63,25.61,26.07, ,3595.86,3640.66,3568.45,3588.84,3964.55,3945.03,4179.03,726.546M,713.742M
